id,accident_risk
672795,0.23933943
672796,0.08851663
672797,0.41964802
672798,0.43665063
672799,0.03897841
672800,0.41268852
672801,0.6533717
672802,0.58249044
672803,0.5721304
672804,0.45532316
672805,0.35326147
672806,0.23722789
672807,0.33544287
672808,0.44086716
672809,0.76253104
672810,0.27177593
672811,0.30706805
672812,0.5371956
672813,0.47702417
672814,0.38904962
672815,0.39102134
672816,0.505952
672817,0.27314714
672818,0.3254504
672819,0.17384455
672820,0.6569171
672821,0.27515277
672822,0.2676022
672823,0.2610136
672824,0.32606027
672825,0.36283195
672826,0.43560776
672827,0.31881145
672828,0.12941468
672829,0.40591648
672830,0.7095433
672831,0.15322047
672832,0.4620375
672833,0.48940182
672834,0.7098373
672835,0.3353565
672836,0.14085719
672837,0.5832142
672838,0.52627736
672839,0.1638288
672840,0.650007
672841,0.3617809
672842,0.31650522
672843,0.3772801
672844,0.35138127
672845,0.113600835
672846,0.37474954
672847,0.5224933
672848,0.110039674
672849,0.23053145
672850,0.22035111
672851,0.05274072
672852,0.40746605
672853,0.2914163
672854,0.24172717
672855,0.42714497
672856,0.27790245
672857,0.19239396
672858,0.8078159
672859,0.41984016
672860,0.42761546
672861,0.29612276
672862,0.5474849
672863,0.29170284
672864,0.42745745
672865,0.39817724
672866,0.48543555
672867,0.3053119
672868,0.3875308
672869,0.31561127
672870,0.12854818
672871,0.30946943
672872,0.27759922
672873,0.3140157
672874,0.18503256
672875,0.27860457
672876,0.18483303
672877,0.11971507
672878,0.55768603
672879,0.10542437
672880,0.36591828
672881,0.46905813
672882,0.21002446
672883,0.4616416
672884,0.30503705
672885,0.47770727
672886,0.48166376
672887,0.31498718
672888,0.28851202
672889,0.18757893
672890,0.8492396
672891,0.33127466
672892,0.32764786
672893,0.27808297
672894,0.17264923
672895,0.6218766
672896,0.4897808
672897,0.243874
672898,0.04389157
672899,0.25959414
672900,0.35560375
672901,0.24188294
672902,0.110228956
672903,0.4419244
672904,0.16926691
672905,0.23966862
672906,0.37805688
672907,0.17517108
672908,0.43807745
672909,0.18313475
672910,0.24528301
672911,0.24956727
672912,0.3830984
672913,0.5470087
672914,0.2887102
672915,0.47217098
672916,0.25166154
672917,0.22088392
672918,0.22797157
672919,0.30382848
672920,0.44645086
672921,0.42575672
672922,0.22743693
672923,0.4263623
672924,0.25457317
672925,0.39080536
672926,0.41848904
672927,0.41491786
672928,0.39680797
672929,0.37275302
672930,0.17153186
672931,0.43060803
672932,0.2835181
672933,0.33201194
672934,0.42024502
672935,0.6234433
672936,0.39238334
672937,0.492805
672938,0.29766214
672939,0.49057266
672940,0.44267878
672941,0.16880716
672942,0.3730471
672943,0.30134597
672944,0.38367885
672945,0.41485825
672946,0.33931342
672947,0.6244092
672948,0.6521352
672949,0.31775716
672950,0.52892876
672951,0.24423182
672952,0.23414287
672953,0.30965844
672954,0.5452132
672955,0.16541365
672956,0.17658833
672957,0.17326249
672958,0.23106574
672959,0.3989798
672960,0.14180474
672961,0.49538168
672962,0.5651403
672963,0.23215394
672964,0.6118412
672965,0.6984834
672966,0.32874796
672967,0.48712024
672968,0.4748961
672969,0.17269549
672970,0.29020375
672971,0.33907157
672972,0.08311292
672973,0.2372125
672974,0.053531628
672975,0.12833835
672976,0.29345614
672977,0.45586488
672978,0.55394346
672979,0.37307408
672980,0.3358248
672981,0.65470284
672982,0.47898367
672983,0.29443833
672984,0.4574209
672985,0.70464176
672986,0.131204
672987,0.47181222
672988,0.55395544
672989,0.27489918
672990,0.12630834
672991,0.29022303
672992,0.19828768
672993,0.513142
672994,0.17128445
672995,0.27543107
672996,0.33677146
672997,0.30509856
672998,0.25122035
672999,0.5957805
673000,0.41360465
673001,0.35824063
673002,0.12803228
673003,0.46827215
673004,0.27290693
673005,0.5005773
673006,0.21876647
673007,0.37582803
673008,0.47702065
673009,0.5078692
673010,0.23410168
673011,0.47882396
673012,0.71195626
673013,0.3801826
673014,0.3287759
673015,0.18766001
673016,0.13347825
673017,0.24348144
673018,0.51054376
673019,0.05628381
673020,0.3256121
673021,0.339864
673022,0.20120463
673023,0.2706515
673024,0.18299337
673025,0.04073544
673026,0.3194697
673027,0.33374286
673028,0.22186145
673029,0.23414211
673030,0.40026394
673031,0.311233
673032,0.58155996
673033,0.1584124
673034,0.20013331
673035,0.18770248
673036,0.12284452
673037,0.39801484
673038,0.45341307
673039,0.8506139
673040,0.28883943
673041,0.1119911
673042,0.037823327
673043,0.28044578
673044,0.28734782
673045,0.56099194
673046,0.3238449
673047,0.34648353
673048,0.24268037
673049,0.416503
673050,0.4835415
673051,0.10768597
673052,0.20279668
673053,0.27332443
673054,0.4523535
673055,0.26760885
673056,0.086957745
673057,0.26550698
673058,0.087745644
673059,0.41247132
673060,0.15361698
673061,0.5064533
673062,0.2811176
673063,0.28006318
673064,0.27049717
673065,0.2397193
673066,0.32234147
673067,0.24486126
673068,0.6629919
673069,0.50179404
673070,0.20509045
673071,0.47141713
673072,0.18069136
673073,0.66582376
673074,0.10822876
673075,0.30508506
673076,0.12620161
673077,0.5211143
673078,0.26906556
673079,0.42176315
673080,0.26726967
673081,0.46706387
673082,0.30195984
673083,0.36372396
673084,0.1855234
673085,0.25323296
673086,0.32160783
673087,0.38099858
673088,0.37107098
673089,0.36128262
673090,0.58966553
673091,0.3691225
673092,0.5264005
673093,0.3681508
673094,0.23767819
673095,0.30337164
673096,0.3873134
673097,0.34182933
673098,0.050317932
673099,0.17038429
673100,0.1385007
673101,0.5113602
673102,0.5813884
673103,0.296104
673104,0.26979852
673105,0.3196705
673106,0.48027524
673107,0.44652668
673108,0.32259348
673109,0.32347217
673110,0.48571035
673111,0.28065223
673112,0.627604
673113,0.27433187
673114,0.32956445
673115,0.13099712
673116,0.31580645
673117,0.27228618
673118,0.5485398
673119,0.39396575
673120,0.34268072
673121,0.47708866
673122,0.7579093
673123,0.41014802
673124,0.35161301
673125,0.55799526
673126,0.3529649
673127,0.05128109
673128,0.3513736
673129,0.21078078
673130,0.2790386
673131,0.3071634
673132,0.3755483
673133,0.47936943
673134,0.108638175
673135,0.23102292
673136,0.40906733
673137,0.36654395
673138,0.3493729
673139,0.701454
673140,0.32236466
673141,0.16338474
673142,0.21429273
673143,0.10649392
673144,0.2902535
673145,0.27162945
673146,0.7641366
673147,0.38297838
673148,0.21925154
673149,0.49764228
673150,0.23658566
673151,0.466263
673152,0.31875944
673153,0.6232919
673154,0.12711234
673155,0.3197835
673156,0.58079374
673157,0.32950827
673158,0.6728657
673159,0.5157187
673160,0.42063314
673161,0.29464257
673162,0.14451815
673163,0.40569085
673164,0.24376918
673165,0.49093843
673166,0.19328898
673167,0.55150074
673168,0.13058719
673169,0.28340554
673170,0.6292324
673171,0.13401543
673172,0.35216656
673173,0.4758243
673174,0.47812483
673175,0.5473119
673176,0.33049718
673177,0.556069
673178,0.48968792
673179,0.19140194
673180,0.3189025
673181,0.6134039
673182,0.42792332
673183,0.3426575
673184,0.3047938
673185,0.30082408
673186,0.36230206
673187,0.49785003
673188,0.5289686
673189,0.3118595
673190,0.2982388
673191,0.29184434
673192,0.34299275
673193,0.1830647
673194,0.544144
673195,0.17128804
673196,0.21232717
673197,0.06235059
673198,0.4903096
673199,0.44055614
673200,0.5464516
673201,0.3612972
673202,0.22423905
673203,0.37719327
673204,0.38341156
673205,0.19049111
673206,0.49999237
673207,0.22102965
673208,0.16113518
673209,0.41399443
673210,0.45687056
673211,0.4308546
673212,0.30463
673213,0.30061805
673214,0.47716266
673215,0.4224807
673216,0.55934304
673217,0.3553727
673218,0.16612816
673219,0.63295716
673220,0.24436767
673221,0.17460434
673222,0.33767083
673223,0.12562452
673224,0.38289443
673225,0.18750587
673226,0.27293044
673227,0.2912689
673228,0.3543487
673229,0.47223273
673230,0.1746254
673231,0.42752874
673232,0.26041105
673233,0.12727968
673234,0.37773556
673235,0.26941746
673236,0.053618044
673237,0.24993534
673238,0.08736978
673239,0.48072204
673240,0.46314147
673241,0.34025046
673242,0.33891347
673243,0.17821077
673244,0.7092044
673245,0.5960161
673246,0.1741117
673247,0.13966729
673248,0.20712183
673249,0.31931838
673250,0.47139314
673251,0.17857975
673252,0.12528227
673253,0.5623886
673254,0.264457
673255,0.20354672
673256,0.38186136
673257,0.3180211
673258,0.1311828
673259,0.2967221
673260,0.1865278
673261,0.66484034
673262,0.4712788
673263,0.29729116
673264,0.2840767
673265,0.29250523
673266,0.37296543
673267,0.3225705
673268,0.515686
673269,0.23527381
673270,0.4178062
673271,0.25533074
673272,0.31174088
673273,0.3121753
673274,0.26540744
673275,0.3138166
673276,0.20400406
673277,0.3686994
673278,0.3576692
673279,0.29461408
673280,0.43378767
673281,0.40442947
673282,0.3232872
673283,0.5031853
673284,0.27054253
673285,0.19284724
673286,0.4517802
673287,0.13172692
673288,0.44529098
673289,0.32300705
673290,0.041297164
673291,0.306364
673292,0.1961241
673293,0.41356987
673294,0.25699425
673295,0.46344826
673296,0.3632033
673297,0.6315267
673298,0.5297052
673299,0.2275116
673300,0.08972056
673301,0.21645702
673302,0.4930025
673303,0.18611333
673304,0.3000669
673305,0.5301814
673306,0.18390574
673307,0.18471944
673308,0.6300264
673309,0.36910322
673310,0.24184458
673311,0.43664724
673312,0.59809375
673313,0.32760012
673314,0.37127748
673315,0.49471632
673316,0.30284286
673317,0.74057233
673318,0.5300704
673319,0.36900085
673320,0.42237478
673321,0.5490601
673322,0.22471038
673323,0.6446581
673324,0.27467915
673325,0.34427604
673326,0.30921254
673327,0.334447
673328,0.5500155
673329,0.5405555
673330,0.69913554
673331,0.3731873
673332,0.3331209
673333,0.38860556
673334,0.43781137
673335,0.2911855
673336,0.34033343
673337,0.44619724
673338,0.3650459
673339,0.2420834
673340,0.46196616
673341,0.055733573
673342,0.5844954
673343,0.18469624
673344,0.30823365
673345,0.47947046
673346,0.33777127
673347,0.3063751
673348,0.23544276
673349,0.6241605
673350,0.38511166
673351,0.7527691
673352,0.2920353
673353,0.22298108
673354,0.17725141
673355,0.42219347
673356,0.5350217
673357,0.19316551
673358,0.48013186
673359,0.18427153
673360,0.30887076
673361,0.27757683
673362,0.18156303
673363,0.17505716
673364,0.76573306
673365,0.47629005
673366,0.522154
673367,0.11032015
673368,0.202407
673369,0.40797246
673370,0.42931932
673371,0.47678813
673372,0.25090384
673373,0.1872119
673374,0.33164117
673375,0.11547496
673376,0.24365906
673377,0.546625
673378,0.33966795
673379,0.29034418
673380,0.18795964
673381,0.34455857
673382,0.4977445
673383,0.62011766
673384,0.16140322
673385,0.18492267
673386,0.2363295
673387,0.29895926
673388,0.31680977
673389,0.6778019
673390,0.26797783
673391,0.27368194
673392,0.6589121
673393,0.1703092
673394,0.54608554
673395,0.3781871
673396,0.36028594
673397,0.33438155
673398,0.46978575
673399,0.38869435
673400,0.33904615
673401,0.3168891
673402,0.5873772
673403,0.6772173
673404,0.39144954
673405,0.4590377
673406,0.32694614
673407,0.24618943
673408,0.24990378
673409,0.33118546
673410,0.30545446
673411,0.40972698
673412,0.31902084
673413,0.047556967
673414,0.18686791
673415,0.30417615
673416,0.3233038
673417,0.04780826
673418,0.7051387
673419,0.1592406
673420,0.36801872
673421,0.76562893
673422,0.13965292
673423,0.16006224
673424,0.37117073
673425,0.35621575
673426,0.31011784
673427,0.23765108
673428,0.5618462
673429,0.34000745
673430,0.47012085
673431,0.32465845
673432,0.43786412
673433,0.11004011
673434,0.6512825
673435,0.43885207
673436,0.48383084
673437,0.08870252
673438,0.18404731
673439,0.54611295
673440,0.4965862
673441,0.4638817
673442,0.52590394
673443,0.13126245
673444,0.26319525
673445,0.36024094
673446,0.6783738
673447,0.46853718
673448,0.46911108
673449,0.46777856
673450,0.35521266
673451,0.4757996
673452,0.48350444
673453,0.12625156
673454,0.3347319
673455,0.18392374
673456,0.124346256
673457,0.3198342
673458,0.3232838
673459,0.36059272
673460,0.13091135
673461,0.17753635
673462,0.3913468
673463,0.23376699
673464,0.49819866
673465,0.5219572
673466,0.19591613
673467,0.48180613
673468,0.58037454
673469,0.56710464
673470,0.4420765
673471,0.53221095
673472,0.31425783
673473,0.11570683
673474,0.40264827
673475,0.052426916
673476,0.122071244
673477,0.38466194
673478,0.40509635
673479,0.36652666
673480,0.30512428
673481,0.49984166
673482,0.15517293
673483,0.34610337
673484,0.3524837
673485,0.5505665
673486,0.24730662
673487,0.29537812
673488,0.1726757
673489,0.34208477
673490,0.53713566
673491,0.8132173
673492,0.46261108
673493,0.18985832
673494,0.3178908
673495,0.3568282
673496,0.3700916
673497,0.3670338
673498,0.8533046
673499,0.65029615
673500,0.108164236
673501,0.25389415
673502,0.7046127
673503,0.31500253
673504,0.33344552
673505,0.3204052
673506,0.23500574
673507,0.5197027
673508,0.29723316
673509,0.1760958
673510,0.15732253
673511,0.21952355
673512,0.33433908
673513,0.18414599
673514,0.1101047
673515,0.31420305
673516,0.23513809
673517,0.12541084
673518,0.035050366
673519,0.03677369
673520,0.4264992
673521,0.29389802
673522,0.37955448
673523,0.26050648
673524,0.12673256
673525,0.20541054
673526,0.30093402
673527,0.48158872
673528,0.1930939
673529,0.27297074
673530,0.18414293
673531,0.43154153
673532,0.2960272
673533,0.4764113
673534,0.49415213
673535,0.30400592
673536,0.08589348
673537,0.3052218
673538,0.0927265
673539,0.6540162
673540,0.3653161
673541,0.5479131
673542,0.34072578
673543,0.5360043
673544,0.3114034
673545,0.44142988
673546,0.33149534
673547,0.46517873
673548,0.5058125
673549,0.15457723
673550,0.080427505
673551,0.40520483
673552,0.10519166
673553,0.23684204
673554,0.47665152
673555,0.32659867
673556,0.63058627
673557,0.13185932
673558,0.29676795
673559,0.32652217
673560,0.51950526
673561,0.30399612
673562,0.047710307
673563,0.13004568
673564,0.5219362
673565,0.31083393
673566,0.15129727
673567,0.28700212
673568,0.3565041
673569,0.35929438
673570,0.353149
673571,0.17365167
673572,0.23479079
673573,0.19624087
673574,0.16995238
673575,0.28349015
673576,0.29935542
673577,0.58133274
673578,0.42724103
673579,0.23219451
673580,0.048436258
673581,0.18600191
673582,0.2721635
673583,0.41682863
673584,0.12941915
673585,0.11252429
673586,0.14916492
673587,0.24892172
673588,0.531449
673589,0.28948385
673590,0.26140654
673591,0.4639656
673592,0.5206048
673593,0.3120994
673594,0.4089561
673595,0.1849773
673596,0.70876503
673597,0.19785085
673598,0.11153588
673599,0.18748157
673600,0.18068808
673601,0.3608919
673602,0.3208602
673603,0.11254165
673604,0.24470428
673605,0.17451596
673606,0.18539776
673607,0.58997595
673608,0.25758713
673609,0.3855086
673610,0.29355556
673611,0.46585795
673612,0.50774384
673613,0.09370952
673614,0.2978578
673615,0.6143219
673616,0.64147145
673617,0.27942201
673618,0.30262792
673619,0.62807107
673620,0.69621605
673621,0.09372666
673622,0.1296958
673623,0.3598668
673624,0.21853521
673625,0.42500508
673626,0.41218385
673627,0.31543228
673628,0.44381326
673629,0.22357127
673630,0.62540513
673631,0.48779878
673632,0.25718907
673633,0.14890815
673634,0.34828824
673635,0.35000914
673636,0.27984902
673637,0.28084704
673638,0.5817646
673639,0.37059563
673640,0.32936296
673641,0.38537896
673642,0.33248702
673643,0.5002663
673644,0.48991975
673645,0.11297533
673646,0.29835573
673647,0.23523165
673648,0.07369953
673649,0.43769485
673650,0.23325613
673651,0.43863532
673652,0.3605148
673653,0.2596354
673654,0.58070934
673655,0.6306096
673656,0.12416698
673657,0.20377153
673658,0.28079742
673659,0.38891715
673660,0.35621598
673661,0.29285488
673662,0.53932154
673663,0.44106805
673664,0.19080974
673665,0.20473914
673666,0.3147453
673667,0.26933983
673668,0.29897612
673669,0.28174067
673670,0.5695724
673671,0.06591919
673672,0.6757502
673673,0.099252574
673674,0.12452487
673675,0.4121042
673676,0.63225293
673677,0.26063785
673678,0.14254066
673679,0.3297366
673680,0.24920212
673681,0.29368162
673682,0.33668125
673683,0.14071824
673684,0.5758823
673685,0.54847974
673686,0.43161133
673687,0.2620691
673688,0.6445173
673689,0.3694204
673690,0.16623116
673691,0.27359477
673692,0.6641611
673693,0.36207414
673694,0.32839537
673695,0.3601896
673696,0.22189248
673697,0.53992736
673698,0.7046301
673699,0.10717058
673700,0.65024644
673701,0.29810327
673702,0.29370537
673703,0.2833008
673704,0.36036623
673705,0.3107011
673706,0.44443056
673707,0.50369763
673708,0.26605594
673709,0.03171495
673710,0.40628108
673711,0.35973185
673712,0.32116857
673713,0.32960373
673714,0.57118857
673715,0.5579949
673716,0.32192308
673717,0.32484412
673718,0.49316016
673719,0.14434516
673720,0.21585461
673721,0.31278822
673722,0.14730453
673723,0.3154098
673724,0.31180373
673725,0.5408555
673726,0.42020166
673727,0.05187251
673728,0.3510974
673729,0.44856745
673730,0.14814329
673731,0.49183652
673732,0.21798068
673733,0.1778649
673734,0.18527733
673735,0.34173167
673736,0.09263115
673737,0.3116578
673738,0.50176996
673739,0.4910476
673740,0.42588547
673741,0.47927564
673742,0.5632754
673743,0.40614185
673744,0.32877433
673745,0.7207509
673746,0.4075455
673747,0.4791709
673748,0.31376693
673749,0.41245493
673750,0.45219934
673751,0.30674112
673752,0.42588615
673753,0.35565835
673754,0.1692772
673755,0.30165517
673756,0.13964161
673757,0.7487941
673758,0.6101641
673759,0.37641463
673760,0.4786722
673761,0.50773996
673762,0.067632906
673763,0.26834416
673764,0.5101112
673765,0.36300963
673766,0.63245547
673767,0.73637515
673768,0.12772585
673769,0.14794584
673770,0.35714954
673771,0.3889785
673772,0.34092298
673773,0.571523
673774,0.54400945
673775,0.113126166
673776,0.29678303
673777,0.20406266
673778,0.5007013
673779,0.17659523
673780,0.43758923
673781,0.36748555
673782,0.47527903
673783,0.131112
673784,0.49489817
673785,0.5612179
673786,0.10648758
673787,0.21710956
673788,0.37203386
673789,0.57875156
673790,0.4046902
673791,0.30271173
673792,0.09070336
673793,0.25258952
673794,0.33836505
673795,0.10936231
673796,0.42114457
673797,0.481404
673798,0.49695048
673799,0.1789889
673800,0.4397771
673801,0.27857095
673802,0.4137481
673803,0.3079031
673804,0.22254081
673805,0.22919337
673806,0.58210295
673807,0.41283464
673808,0.4185597
673809,0.12941438
673810,0.38814718
673811,0.27278227
673812,0.7634787
673813,0.28829613
673814,0.4830119
673815,0.31263572
673816,0.12657894
673817,0.29754645
673818,0.43975383
673819,0.33466282
673820,0.17215367
673821,0.08666523
673822,0.4459305
673823,0.4262005
673824,0.16935839
673825,0.3869278
673826,0.3365417
673827,0.18860099
673828,0.3116196
673829,0.34341538
673830,0.49396905
673831,0.44962615
673832,0.62132686
673833,0.32024053
673834,0.1784479
673835,0.29196906
673836,0.2755315
673837,0.43818668
673838,0.41422492
673839,0.6461217
673840,0.40359935
673841,0.26784307
673842,0.33491138
673843,0.22229326
673844,0.13409226
673845,0.19033115
673846,0.19053237
673847,0.43824878
673848,0.27782628
673849,0.7672202
673850,0.18504733
673851,0.30346325
673852,0.4299086
673853,0.36031806
673854,0.2910966
673855,0.1332799
673856,0.23512422
673857,0.3052129
673858,0.23164396
673859,0.2430305
673860,0.44297415
673861,0.3678182
673862,0.33327603
673863,0.19853573
673864,0.31750497
673865,0.1318417
673866,0.6169034
673867,0.13694815
673868,0.19303484
673869,0.38711303
673870,0.3860075
673871,0.37770376
673872,0.2780649
673873,0.45346332
673874,0.2816196
673875,0.27663696
673876,0.26775
673877,0.14941567
673878,0.07331787
673879,0.6466939
673880,0.43856955
673881,0.18901862
673882,0.028597547
673883,0.35635555
673884,0.6545049
673885,0.40888852
673886,0.354487
673887,0.23451862
673888,0.31880063
673889,0.4099806
673890,0.527065
673891,0.5629642
673892,0.38885316
673893,0.63645536
673894,0.31494892
673895,0.5018528
673896,0.35587585
673897,0.3303033
673898,0.30512077
673899,0.3724254
673900,0.4930826
673901,0.15523204
673902,0.6706695
673903,0.6343242
673904,0.29708984
673905,0.3623177
673906,0.29227945
673907,0.54490334
673908,0.15043156
673909,0.11866267
673910,0.3243986
673911,0.24039434
673912,0.3876911
673913,0.3067842
673914,0.3801114
673915,0.34324902
673916,0.18638623
673917,0.27820632
673918,0.12613836
673919,0.33815107
673920,0.4230433
673921,0.41537026
673922,0.32693577
673923,0.86686426
673924,0.3195341
673925,0.115207456
673926,0.63076174
673927,0.4126867
673928,0.4404952
673929,0.17110126
673930,0.1853321
673931,0.3773362
673932,0.39957157
673933,0.4333083
673934,0.03362679
673935,0.42576718
673936,0.079879805
673937,0.2242114
673938,0.45117858
673939,0.43967628
673940,0.3690207
673941,0.5853201
673942,0.34268603
673943,0.31837875
673944,0.5018473
673945,0.5586114
673946,0.17933731
673947,0.2799121
673948,0.33146447
673949,0.4833333
673950,0.45313314
673951,0.4762505
673952,0.3928125
673953,0.62897444
673954,0.30269969
673955,0.32391614
673956,0.5425799
673957,0.13259813
673958,0.32083464
673959,0.456205
673960,0.090465315
673961,0.59622693
673962,0.3255343
673963,0.18454812
673964,0.34698874
673965,0.4769032
673966,0.11171213
673967,0.2921059
673968,0.17485122
673969,0.16943613
673970,0.3168147
673971,0.47978362
673972,0.48116976
673973,0.38388252
673974,0.3346611
673975,0.4704738
673976,0.6564726
673977,0.36852768
673978,0.3690119
673979,0.2503576
673980,0.3162313
673981,0.218864
673982,0.29361597
673983,0.21060169
673984,0.2828265
673985,0.60355943
673986,0.26872736
673987,0.43798736
673988,0.322964
673989,0.18762611
673990,0.13062568
673991,0.4083415
673992,0.3571009
673993,0.28267965
673994,0.443314
673995,0.4813157
673996,0.18363304
673997,0.3301001
673998,0.31048337
673999,0.33155012
674000,0.15785992
674001,0.4821311
674002,0.31695265
674003,0.32860163
674004,0.48792168
674005,0.4737787
674006,0.30876687
674007,0.18970983
674008,0.22500043
674009,0.31902692
674010,0.31806862
674011,0.24087894
674012,0.050886255
674013,0.33374968
674014,0.32578903
674015,0.66192067
674016,0.19836222
674017,0.34082162
674018,0.51497
674019,0.36281577
674020,0.30531994
674021,0.1526971
674022,0.33359563
674023,0.43002492
674024,0.24739115
674025,0.44589728
674026,0.4561262
674027,0.40096438
674028,0.26797062
674029,0.54594433
674030,0.1335429
674031,0.3954068
674032,0.4621957
674033,0.34517366
674034,0.21841414
674035,0.5888431
674036,0.1900593
674037,0.2528417
674038,0.31091276
674039,0.54403603
674040,0.47049853
674041,0.26226997
674042,0.5482975
674043,0.29045978
674044,0.22466962
674045,0.28980458
674046,0.19513103
674047,0.38192683
674048,0.41182896
674049,0.39626256
674050,0.29510108
674051,0.49330604
674052,0.46197766
674053,0.23627286
674054,0.35166737
674055,0.37176973
674056,0.38614288
674057,0.71899515
674058,0.15880269
674059,0.18782781
674060,0.22178733
674061,0.32783028
674062,0.31705162
674063,0.49860775
674064,0.5825579
674065,0.47050408
674066,0.38713375
674067,0.14707255
674068,0.4343443
674069,0.44977057
674070,0.14019617
674071,0.627109
674072,0.69300866
674073,0.2964272
674074,0.09361387
674075,0.08779214
674076,0.4193796
674077,0.24752347
674078,0.47412908
674079,0.27823627
674080,0.36558753
674081,0.59630954
674082,0.37518308
674083,0.56917685
674084,0.237629
674085,0.24833043
674086,0.6103638
674087,0.32880634
674088,0.38445863
674089,0.22805692
674090,0.41733706
674091,0.26180866
674092,0.6112814
674093,0.18575457
674094,0.19932514
674095,0.38746434
674096,0.46765974
674097,0.451518
674098,0.29130164
674099,0.23974624
674100,0.3846489
674101,0.14298612
674102,0.4937128
674103,0.6775218
674104,0.5316454
674105,0.36840603
674106,0.48634607
674107,0.41203898
674108,0.46872172
674109,0.3903606
674110,0.39937955
674111,0.19860391
674112,0.7749603
674113,0.4031154
674114,0.3627987
674115,0.21811455
674116,0.063444875
674117,0.30083027
674118,0.5189149
674119,0.2500584
674120,0.17345089
674121,0.24635792
674122,0.08910034
674123,0.20217004
674124,0.44578487
674125,0.44255698
674126,0.08774794
674127,0.08922193
674128,0.2641816
674129,0.20844463
674130,0.23725794
674131,0.18376271
674132,0.4772932
674133,0.6556007
674134,0.38561425
674135,0.22373207
674136,0.27337706
674137,0.55154854
674138,0.5863873
674139,0.523369
674140,0.5322261
674141,0.34683156
674142,0.17311247
674143,0.28589728
674144,0.3610777
674145,0.17901242
674146,0.38983145
674147,0.3006061
674148,0.7819298
674149,0.32163495
674150,0.38089988
674151,0.2920011
674152,0.47268134
674153,0.45216948
674154,0.51543087
674155,0.1770855
674156,0.19702616
674157,0.45095816
674158,0.27531508
674159,0.35819215
674160,0.6345255
674161,0.52295315
674162,0.089929864
674163,0.5012065
674164,0.5882056
674165,0.40908796
674166,0.18520916
674167,0.18868281
674168,0.29594955
674169,0.13039948
674170,0.2518348
674171,0.49303427
674172,0.18968953
674173,0.54294837
674174,0.36595488
674175,0.3120568
674176,0.41370735
674177,0.10198298
674178,0.35558704
674179,0.3772362
674180,0.5289685
674181,0.34578392
674182,0.27481192
674183,0.25391036
674184,0.28596786
674185,0.5306247
674186,0.36103886
674187,0.67526096
674188,0.10744985
674189,0.5437756
674190,0.23800775
674191,0.46762866
674192,0.7438398
674193,0.3601268
674194,0.39427504
674195,0.32363233
674196,0.3717611
674197,0.37140578
674198,0.41730118
674199,0.5515576
674200,0.20173849
674201,0.13997276
674202,0.28880402
674203,0.32763234
674204,0.3656043
674205,0.46788794
674206,0.29262686
674207,0.3233288
674208,0.62895936
674209,0.36722186
674210,0.1732157
674211,0.03306095
674212,0.17962435
674213,0.41574988
674214,0.21926685
674215,0.42103702
674216,0.110514194
674217,0.22133176
674218,0.27703613
674219,0.54560685
674220,0.378616
674221,0.16757703
674222,0.36059833
674223,0.25478885
674224,0.31790072
674225,0.5821188
674226,0.73092854
674227,0.2605688
674228,0.20878287
674229,0.33296344
674230,0.34978834
674231,0.46589538
674232,0.2797109
674233,0.29646438
674234,0.36200458
674235,0.50526124
674236,0.4403481
674237,0.37029603
674238,0.30461606
674239,0.64185935
674240,0.522279
674241,0.45421648
674242,0.6211109
674243,0.5525446
674244,0.21930937
674245,0.14618388
674246,0.2816345
674247,0.22217126
674248,0.86396176
674249,0.4842551
674250,0.36904022
674251,0.18375161
674252,0.64986914
674253,0.5236948
674254,0.4763567
674255,0.559446
674256,0.12580043
674257,0.55322313
674258,0.2729925
674259,0.31278905
674260,0.5471372
674261,0.4461966
674262,0.3903288
674263,0.2978913
674264,0.6099957
674265,0.25325677
674266,0.19024636
674267,0.2991162
674268,0.5940105
674269,0.35535765
674270,0.1866427
674271,0.49304444
674272,0.49984166
674273,0.20898487
674274,0.7625978
674275,0.5865581
674276,0.30789953
674277,0.36541122
674278,0.26331994
674279,0.48398995
674280,0.6269064
674281,0.16404903
674282,0.23734428
674283,0.3254479
674284,0.14340328
674285,0.54838306
674286,0.2833874
674287,0.39267293
674288,0.35426152
674289,0.46759278
674290,0.18370517
674291,0.46901676
674292,0.24956085
674293,0.46013477
674294,0.05340917
674295,0.24086148
674296,0.25147074
674297,0.34408084
674298,0.4724258
674299,0.48683852
674300,0.2961875
674301,0.29174885
674302,0.30451497
674303,0.31619185
674304,0.38827616
674305,0.052377522
674306,0.32589084
674307,0.34313658
674308,0.46883437
674309,0.48272967
674310,0.25378323
674311,0.59277755
674312,0.48618767
674313,0.19257206
674314,0.35930452
674315,0.31751627
674316,0.71056235
674317,0.2422368
674318,0.7678409
674319,0.39169574
674320,0.40573525
674321,0.36774358
674322,0.27275717
674323,0.43992853
674324,0.10945699
674325,0.29467165
674326,0.35492983
674327,0.42093047
674328,0.26605952
674329,0.23212323
674330,0.44560128
674331,0.2784244
674332,0.4201349
674333,0.48488957
674334,0.25741965
674335,0.30605876
674336,0.29139572
674337,0.23770835
674338,0.60574555
674339,0.2492909
674340,0.32998574
674341,0.27937803
674342,0.039201416
674343,0.22374807
674344,0.66135156
674345,0.3570468
674346,0.5212124
674347,0.6620086
674348,0.17277715
674349,0.12661904
674350,0.5044373
674351,0.12520477
674352,0.37793
674353,0.38884437
